candidat,ville,date-heure
Macron,Nice,2017-04-03 12:24:30
Melenchon,Paris,2017-04-03 12:25:41
fillon,Aubière,2017-04-03 12:26:31
fillon,Lempty,2017-04-03 12:27:46
fillon,Bayonne,2017-04-03 12:28:01
fillon,Paris,2017-04-03 12:29:18
Macron,Paris,2017-04-03 12:29:18
Macron,France,2017-04-03 12:31:03
Poutou,Cherbourg-Octeville,2017-04-03 12:31:04
fillon,Lempty,2017-04-03 12:31:30
fillon,Boulogne-Billancourt,2017-04-03 12:31:50
Le pen,Lyon,2017-04-03 12:32:26
fillon,Lempty,2017-04-03 12:33:23
fillon,Lyon,2017-04-03 12:33:36
Macron,Bordeaux,2017-04-03 12:33:42
Melenchon,Toulouse,2017-04-03 12:34:39
Le pen,Tourcoing,2017-04-03 12:34:57
Melenchon,Tourcoing,2017-04-03 12:34:57
Macron,Nice,2017-04-03 12:36:01
Macron,Nice,2017-04-03 12:36:03
fillon,Paris,2017-04-03 12:36:45
Macron,Paris,2017-04-03 12:36:45
Le pen,Champigneulles,2017-04-03 12:37:57
fillon,Paris,2017-04-03 12:38:07
Melenchon,Bretagne,2017-04-03 12:39:08
Hamon,Marly-le-Roi,2017-04-03 12:39:42
Melenchon,Marly-le-Roi,2017-04-03 12:39:42
fillon,Gréoux-les-Bains,2017-04-03 12:39:52
Melenchon,Bretagne,2017-04-03 12:42:10
fillon,Paris,2017-04-03 12:42:39
fillon,Rueil-Malmaison,2017-04-03 12:43:45
dupontAignan,Rueil-Malmaison,2017-04-03 12:43:45
Macron,Rueil-Malmaison,2017-04-03 12:43:45
Asselineau,Paris,2017-04-03 12:43:49
Melenchon,France,2017-04-03 12:44:15
dupontAignan,Saint-Vincent-de-Tyrosse,2017-04-03 12:46:04
fillon,Nice,2017-04-03 12:46:25
Macron,Nice,2017-04-03 12:46:25
fillon,Nice,2017-04-03 12:46:26
Macron,Nice,2017-04-03 12:46:26
fillon,Nancy,2017-04-03 12:47:48
Lassalle,France,2017-04-03 12:48:28
Poutou,France,2017-04-03 12:48:28
fillon,France,2017-04-03 12:48:34
fillon,France,2017-04-03 12:49:43
fillon,Lyon,2017-04-03 12:50:21
Macron,Tourcoing,2017-04-03 12:51:47
Macron,Mérignac,2017-04-03 12:52:11
fillon,Mérignac,2017-04-03 12:53:07
Hamon,Lempty,2017-04-03 12:53:50
Lassalle,France,2017-04-03 12:53:53
Poutou,France,2017-04-03 12:53:53
Hamon,Rennes,2017-04-03 12:54:13
fillon,Nancy,2017-04-03 12:56:13
Macron,Nancy,2017-04-03 12:56:13
fillon,Savigny-sur-Orge,2017-04-03 12:59:14
fillon,Thiant,2017-04-03 12:59:39
Macron,Toulouse,2017-04-03 13:00:13
fillon,Alençon,2017-04-03 13:01:50
Le pen,Saint-Denis,2017-04-03 13:02:48
Melenchon,Saint-Clair-sur-les-Monts,2017-04-03 13:03:52
Macron,Paris,2017-04-03 13:03:55
fillon,Mérignac,2017-04-03 13:04:20
Macron,Mérignac,2017-04-03 13:04:20
Hamon,Rosny-sous-Bois,2017-04-03 13:05:05
Melenchon,Nord-Pas-de-Calais,2017-04-03 13:27:11
fillon,Loos,2017-04-03 13:27:57
Macron,Le Blanc-Mesnil,2017-04-03 13:28:05
fillon,Avignon,2017-04-03 13:29:03
Macron,Avignon,2017-04-03 13:29:03
fillon,Arras,2017-04-03 13:29:19
Macron,Arras,2017-04-03 13:29:19
Macron,Toulouse,2017-04-03 13:29:21
fillon,France,2017-04-03 13:29:53
Hamon,Gardanne,2017-04-03 13:31:04
fillon,Loos,2017-04-03 13:31:09
Hamon,Paris,2017-04-03 13:31:10
Melenchon,Paris,2017-04-03 13:31:10
fillon,Arras,2017-04-03 13:32:08
Macron,Arras,2017-04-03 13:32:08
Macron,Pleuven,2017-04-03 13:33:01
Hamon,Gardanne,2017-04-03 13:34:22
fillon,France,2017-04-03 13:34:59
Poutou,Parigi,2017-04-03 13:35:10
fillon,Bègles,2017-04-03 13:35:11
Macron,Poitiers,2017-04-03 13:37:02
Macron,Toulouse,2017-04-03 13:37:36
fillon,Cavalaire-sur-Mer,2017-04-03 13:37:51
Macron,Cavalaire-sur-Mer,2017-04-03 13:37:51
fillon,Loos,2017-04-03 13:38:08
Macron,Loos,2017-04-03 13:38:08
Melenchon,Loos,2017-04-03 13:38:08
Melenchon,Mont-Saint-Aignan,2017-04-03 13:39:10
Hamon,Fleury-les-Aubrais,2017-04-03 13:39:18
fillon,Loos,2017-04-03 13:39:42
Macron,Loos,2017-04-03 13:39:42
fillon,Paris,2017-04-03 13:40:18
Hamon,Bègles,2017-04-03 13:40:46
Macron,Orléans,2017-04-03 13:40:51
Asselineau,Fresnes,2017-04-03 13:42:52
Melenchon,Toulouse,2017-04-03 13:43:00
Poutou,Parigi,2017-04-03 13:43:13
fillon,Loos,2017-04-03 13:45:10
Le pen,Loos,2017-04-03 13:45:10
Hamon,Marseille,2017-04-03 13:46:09
fillon,Corse,2017-04-03 13:46:50
Melenchon,Loos,2017-04-03 13:47:49
dupontAignan,Bonnoeil,2017-04-03 13:47:50
fillon,Paris,2017-04-03 13:49:13
Macron,Paris,2017-04-03 13:52:36
Macron,La Queue-en-Brie,2017-04-03 13:52:47
dupontAignan,Bonnoeil,2017-04-03 13:52:50
fillon,Roissy-en-France,2017-04-03 13:52:56
Macron,Molles,2017-04-03 13:53:20
fillon,Le Mesnil-Amelot,2017-04-03 13:53:37
Macron,Aulnay-sous-Bois,2017-04-03 13:54:07
fillon,Montrouge,2017-04-03 13:54:09
Le pen,Montrouge,2017-04-03 13:54:09
Macron,Montrouge,2017-04-03 13:54:09
Hamon,Montrouge,2017-04-03 13:54:09
Melenchon,Montrouge,2017-04-03 13:54:09
Hamon,Bègles,2017-04-03 13:54:35
Le pen,Montrouge,2017-04-03 13:55:56
Macron,Montrouge,2017-04-03 13:55:56
Le pen,Armentières,2017-04-03 13:56:43
dupontAignan,Bonnoeil,2017-04-03 13:57:19
fillon,Paris,2017-04-03 13:59:22
Le pen,Paris,2017-04-03 13:59:22
Macron,Paris,2017-04-03 13:59:22
Hamon,Paris,2017-04-03 13:59:22
Melenchon,Paris,2017-04-03 13:59:22
fillon,Paris,2017-04-03 13:59:45
Le pen,Paris,2017-04-03 13:59:45
Macron,Paris,2017-04-03 13:59:45
Hamon,Paris,2017-04-03 13:59:45
Melenchon,Paris,2017-04-03 13:59:45
Hamon,Nice,2017-04-03 14:00:27
Macron,Gaujac,2017-04-03 14:01:59
Asselineau,Montpellier,2017-04-03 14:03:56
fillon,Bordeaux,2017-04-03 14:04:48
Macron,Bordeaux,2017-04-03 14:04:48
fillon,Loos,2017-04-03 14:05:07
Hamon,Bègles,2017-04-03 14:05:19
Le pen,Perpignan,2017-04-03 14:06:14
fillon,Nice,2017-04-03 14:07:56
fillon,Mérignac,2017-04-03 14:09:04
fillon,Levallois-Perret,2017-04-03 14:17:16
Macron,Levallois-Perret,2017-04-03 14:17:16
fillon,Paris,2017-04-03 14:17:33
fillon,Gardanne,2017-04-03 14:17:42
fillon,Paris,2017-04-03 14:18:06
Macron,Paris,2017-04-03 14:18:06
fillon,Solesmes,2017-04-03 14:18:38
fillon,Paris,2017-04-03 14:20:14
fillon,Loos,2017-04-03 14:21:44
fillon,Nancy,2017-04-03 14:22:04
fillon,Paris,2017-04-03 14:22:49
Le pen,Marseille,2017-04-03 14:23:00
Macron,France,2017-04-03 14:23:56
fillon,Paris,2017-04-03 14:24:02
fillon,Villeneuve-sur-Lot,2017-04-03 14:24:13
Macron,France,2017-04-03 14:24:46
fillon,Paris,2017-04-03 14:25:11
Macron,France,2017-04-03 14:25:31
fillon,Villeneuve-sur-Lot,2017-04-03 14:25:37
Le pen,Villeneuve-sur-Lot,2017-04-03 14:25:37
Macron,Villeneuve-sur-Lot,2017-04-03 14:25:37
fillon,Paris,2017-04-03 14:25:52
Macron,Paris,2017-04-03 14:25:52
fillon,Paris,2017-04-03 14:25:53
Poutou,Vélizy-Villacoublay,2017-04-03 14:26:16
Macron,France,2017-04-03 14:26:15
Melenchon,Bègles,2017-04-03 14:27:05
Macron,France,2017-04-03 14:27:15
fillon,Saint-Malo,2017-04-03 14:27:26
Macron,Paris,2017-04-03 14:27:39
Macron,Paris,2017-04-03 14:27:41
dupontAignan,Graveson,2017-04-03 14:27:47
Melenchon,Graveson,2017-04-03 14:27:47
fillon,Loos,2017-04-03 14:28:19
Macron,France,2017-04-03 14:28:32
Poutou,Vélizy-Villacoublay,2017-04-03 14:28:44
fillon,Plivot,2017-04-03 14:29:01
fillon,Mérignac,2017-04-03 14:32:18
dupontAignan,Mérignac,2017-04-03 14:32:18
fillon,Magny-en-Vexin,2017-04-03 14:32:51
fillon,Paris,2017-04-03 14:33:04
fillon,Bertricourt,2017-04-03 14:33:16
fillon,Grenoble,2017-04-03 14:33:37
Le pen,Marseille,2017-04-03 14:34:04
fillon,Bègles,2017-04-03 14:34:10
Hamon,Graveson,2017-04-03 14:34:16
Melenchon,Clermont-Ferrand,2017-04-03 14:34:52
fillon,Paris,2017-04-03 14:34:53
Le pen,Montpellier,2017-04-03 14:35:06
fillon,Mérignac,2017-04-03 14:35:36
dupontAignan,Mérignac,2017-04-03 14:35:36
fillon,Paris,2017-04-03 14:36:13
fillon,Marseille,2017-04-03 14:36:17
Macron,Paris,2017-04-03 14:36:40
fillon,Paris,2017-04-03 14:36:55
Macron,Lyon,2017-04-03 14:37:08
fillon,Mérignac,2017-04-03 14:37:40
dupontAignan,Mérignac,2017-04-03 14:37:40
Macron,Saint-Sébastien-sur-Loire,2017-04-03 14:38:16
Macron,Lyon,2017-04-03 14:38:22
Macron,Lyon,2017-04-03 14:39:11
fillon,Paris,2017-04-03 14:40:43
fillon,Saint-Sébastien-sur-Loire,2017-04-03 14:40:53
Macron,Bonnoeil,2017-04-03 14:41:22
Macron,Montalieu-Vercieu,2017-04-03 14:41:27
Melenchon,Montalieu-Vercieu,2017-04-03 14:41:27
Melenchon,Bègles,2017-04-03 14:41:58
fillon,Graveson,2017-04-03 14:42:07
Le pen,Corse,2017-04-03 14:42:07
Le pen,Paris,2017-04-03 14:42:13
Macron,Toulouse,2017-04-03 14:44:07
Macron,Bonnoeil,2017-04-03 14:44:11
fillon,Cavalaire-sur-Mer,2017-04-03 14:45:40
fillon,Paris,2017-04-03 14:46:14
fillon,Mérignac,2017-04-03 14:46:52
dupontAignan,Mérignac,2017-04-03 14:46:52
Le pen,Limoges,2017-04-03 14:46:57
Melenchon,Gaillac,2017-04-03 14:47:01
fillon,Paris,2017-04-03 14:48:53
fillon,Vélizy-Villacoublay,2017-04-03 14:49:14
fillon,Paris,2017-04-03 14:50:04
fillon,Caen,2017-04-03 14:50:35
Hamon,Toulouse,2017-04-03 14:51:53
fillon,Loos,2017-04-03 14:52:13
Melenchon,Graveson,2017-04-03 14:52:50
fillon,Paris,2017-04-03 14:53:01
Macron,Nantes,2017-04-03 14:53:37
fillon,Loos,2017-04-03 14:53:50
fillon,Metz,2017-04-03 14:54:12
Hamon,Metz,2017-04-03 14:54:12
fillon,Paris,2017-04-03 14:54:17
fillon,Laval,2017-04-03 14:54:34
fillon,Paris,2017-04-03 14:55:36
Macron,Vaux-le-Pénil,2017-04-03 14:56:14
fillon,Nancy,2017-04-03 14:56:36
fillon,Mérignac,2017-04-03 14:58:46
dupontAignan,Mérignac,2017-04-03 14:58:46
fillon,Gabriac,2017-04-03 14:58:47
Le pen,Gabriac,2017-04-03 14:58:47
Macron,Toulouse,2017-04-03 14:58:57
Macron,Toulouse,2017-04-03 14:59:36
fillon,Mérignac,2017-04-03 15:00:03
dupontAignan,Mérignac,2017-04-03 15:00:03
fillon,Loos,2017-04-03 15:00:20
fillon,Nantes,2017-04-03 15:00:21
fillon,Loos,2017-04-03 15:00:29
Macron,Toulouse,2017-04-03 15:00:45
dupontAignan,Orléans,2017-04-03 15:00:46
Hamon,Orléans,2017-04-03 15:00:46
Melenchon,Orléans,2017-04-03 15:00:46
Melenchon,Paris,2017-04-03 15:02:45
fillon,Mainvilliers,2017-04-03 15:02:53
Macron,Caen,2017-04-03 15:03:06
fillon,Paris,2017-04-03 15:04:31
fillon,Paris,2017-04-03 15:04:33
Macron,Le Chesnay,2017-04-03 15:04:44
fillon,Chilly-Mazarin,2017-04-03 15:04:44
Poutou,Francheville,2017-04-03 15:05:56
fillon,Paris,2017-04-03 15:07:41
fillon,Villeneuve-d'Ascq,2017-04-03 15:08:22
Hamon,Villeneuve-d'Ascq,2017-04-03 15:08:22
Melenchon,Rennes,2017-04-03 15:10:01
dupontAignan,Cavalaire-sur-Mer,2017-04-03 15:10:30
Macron,Neuilly-sur-Seine,2017-04-03 15:11:20
Melenchon,Neuilly-sur-Seine,2017-04-03 15:11:20
Macron,Le Cannet,2017-04-03 15:12:11
Macron,La Villedieu,2017-04-03 15:13:43
Macron,Le Cannet,2017-04-03 15:13:49
fillon,Bondy,2017-04-03 15:14:46
fillon,Lyon,2017-04-03 15:16:10
fillon,Paris,2017-04-03 15:16:45
fillon,Scionzier,2017-04-03 15:18:02
Macron,Scionzier,2017-04-03 15:18:02
Hamon,Scionzier,2017-04-03 15:18:02
Melenchon,Scionzier,2017-04-03 15:18:02
fillon,Saint-Raphaël,2017-04-03 15:18:41
dupontAignan,Nantes,2017-04-03 15:20:52
Le pen,Armentières,2017-04-03 15:21:09
Le pen,Chalon-sur-Saône,2017-04-03 15:21:15
Macron,France,2017-04-03 15:21:18
Macron,Marseille,2017-04-03 15:21:38
fillon,Nantes,2017-04-03 15:22:16
Hamon,Gentilly,2017-04-03 15:22:41
Hamon,Bègles,2017-04-03 15:23:58
fillon,Loos,2017-04-03 15:25:18
fillon,Graveson,2017-04-03 15:26:16
Macron,Graveson,2017-04-03 15:26:16
Macron,Strasbourg,2017-04-03 15:26:58
Melenchon,Paris,2017-04-03 15:27:54
Melenchon,Paris,2017-04-03 15:30:02
Poutou,Nice,2017-04-03 15:30:02
fillon,Châtillon,2017-04-03 15:30:36
fillon,Brest,2017-04-03 15:30:54
fillon,Brest,2017-04-03 15:31:18
Macron,Gardanne,2017-04-03 15:31:31
Hamon,Gardanne,2017-04-03 15:31:31
Melenchon,Paris,2017-04-03 15:31:59
fillon,France,2017-04-03 15:32:12
Melenchon,Paris,2017-04-03 15:33:25
fillon,Sainville,2017-04-03 15:35:18
Melenchon,Paris,2017-04-03 15:36:25
Hamon,Paris,2017-04-03 15:36:36
fillon,France,2017-04-03 15:36:39
Hamon,Lyon,2017-04-03 15:36:51
Macron,France,2017-04-03 15:36:59
Hamon,Saint-Médard-de-Guizières,2017-04-03 15:37:16
Macron,Saint-Nazaire,2017-04-03 15:37:27
Hamon,Saint-Nazaire,2017-04-03 15:37:27
Macron,France,2017-04-03 15:38:11
Melenchon,Paris,2017-04-03 15:39:57
Macron,Cast,2017-04-03 15:40:29
fillon,Nantes,2017-04-03 15:41:21
Melenchon,Paris,2017-04-03 15:41:56
Le pen,Armentières,2017-04-03 15:43:29
fillon,Saint-Victor-la-Coste,2017-04-03 15:43:42
Melenchon,Marseille,2017-04-03 15:44:18
Macron,France,2017-04-03 15:44:26
fillon,Châtillon,2017-04-03 15:44:30
Hamon,Clermont-Ferrand,2017-04-03 15:46:32
Macron,Suresnes,2017-04-03 15:47:00
fillon,Le Pré-Saint-Gervais,2017-04-03 15:47:19
fillon,Romainville,2017-04-03 15:47:44
Macron,La Grande-Motte,2017-04-03 15:48:26
Macron,Douai,2017-04-03 15:48:56
Macron,Paris,2017-04-03 15:49:08
Macron,Paris,2017-04-03 15:49:34
Macron,Paris,2017-04-03 15:49:56
Melenchon,Paris,2017-04-03 15:49:56
Macron,Canet-en-Roussillon,2017-04-03 15:50:27
Macron,Paris,2017-04-03 15:50:49
Melenchon,Saint-Ouen,2017-04-03 15:51:25
Macron,Evry,2017-04-03 15:52:32
Melenchon,Suresnes,2017-04-03 15:53:17
Macron,Douai,2017-04-03 15:53:23
Macron,Asnières-sur-Seine,2017-04-03 15:53:34
Melenchon,Drancy,2017-04-03 15:54:06
Macron,France,2017-04-03 15:54:20
fillon,Nord-Pas-de-Calais,2017-04-03 15:54:21
Le pen,Marseille,2017-04-03 15:54:34
Macron,Paris,2017-04-03 15:54:36
fillon,Orléans,2017-04-03 15:55:00
Hamon,Périgueux,2017-04-03 15:55:45
Melenchon,Périgueux,2017-04-03 15:55:45
fillon,Scionzier,2017-04-03 15:55:46
Macron,Scionzier,2017-04-03 15:55:46
Hamon,Scionzier,2017-04-03 15:55:46
Melenchon,Scionzier,2017-04-03 15:55:46
fillon,Brignoles,2017-04-03 15:55:53
fillon,Saint-Cyprien,2017-04-03 15:57:04
Macron,Paris,2017-04-03 15:57:40
Macron,Le Blanc-Mesnil,2017-04-03 15:57:41
Macron,Guerville,2017-04-03 15:58:03
Macron,Sillery,2017-04-03 15:58:31
Macron,Metz,2017-04-03 19:06:22
Macron,Pierrefitte-sur-Seine,2017-04-03 19:06:33
Macron,Metz,2017-04-03 19:06:39
Melenchon,Paris,2017-04-03 19:06:49
Macron,Pontmain,2017-04-03 19:07:09
Macron,Saint-Brieuc,2017-04-03 19:07:37
Le pen,Paris,2017-04-03 19:07:37
Macron,Paris,2017-04-03 19:08:01
Le pen,Besançon,2017-04-03 19:08:22
Hamon,Blois,2017-04-03 19:08:43
Hamon,Paris,2017-04-03 19:08:52
fillon,Urrugne,2017-04-03 19:09:46
fillon,Saint-Cloud,2017-04-03 19:10:05
Macron,Montpellier,2017-04-03 19:10:06
Macron,Le Noyer,2017-04-03 19:10:27
Hamon,Arcueil,2017-04-03 19:10:41
Macron,Ile-de-France,2017-04-03 19:11:01
Macron,Montreuil,2017-04-03 19:11:09
fillon,Le Muy,2017-04-03 19:11:18
Macron,Le Muy,2017-04-03 19:11:18
Hamon,Le Muy,2017-04-03 19:11:18
Melenchon,Le Muy,2017-04-03 19:11:18
fillon,Lille,2017-04-03 19:11:23
fillon,Valence,2017-04-03 19:11:55
Macron,Valence,2017-04-03 19:11:55
Macron,Lyon,2017-04-03 19:12:09
Macron,Le Pontet,2017-04-03 19:15:16
Macron,Paris,2017-04-03 19:16:11
Le pen,Paris,2017-04-03 19:16:21
Macron,Montreuil,2017-04-03 19:16:24
fillon,Saint-Clair-sur-les-Monts,2017-04-03 19:16:37
Hamon,Aubervilliers,2017-04-03 19:17:09
Melenchon,Aubervilliers,2017-04-03 19:17:09
fillon,Toulouse,2017-04-03 19:17:28
Asselineau,Muret,2017-04-03 19:18:25
Macron,Muret,2017-04-03 19:18:25
Macron,Marseille,2017-04-03 19:18:45
Macron,Paris,2017-04-03 19:19:03
fillon,Gradignan,2017-04-03 19:19:39
Macron,Lille,2017-04-03 19:20:45
Macron,Paris,2017-04-03 19:21:35
Hamon,Blois,2017-04-03 19:21:39
Macron,Oignies,2017-04-03 19:22:18
fillon,Amilly,2017-04-03 19:22:59
Macron,Montreuil,2017-04-03 19:22:59
Macron,Vélizy-Villacoublay,2017-04-03 19:23:08
Macron,Les Forges,2017-04-03 19:23:34
fillon,Paris,2017-04-03 19:24:15
Le pen,Blois,2017-04-03 19:25:05
Hamon,Blois,2017-04-03 19:25:05
fillon,Fréhel,2017-04-03 19:25:13
Macron,Paris,2017-04-03 19:25:53
fillon,Saint-Bonnet-de-Mure,2017-04-03 19:26:09
fillon,Gasny,2017-04-03 19:26:18
fillon,Pessac,2017-04-03 19:27:06
Macron,Marsac,2017-04-03 19:27:51
Le pen,Paris,2017-04-03 19:28:23
Macron,Paris,2017-04-03 19:28:23
fillon,Nice,2017-04-03 19:29:07
Melenchon,Toulouse,2017-04-03 19:29:14
Hamon,Paris,2017-04-03 19:29:18
Macron,Marseille,2017-04-03 19:29:22
Melenchon,Marseille,2017-04-03 19:29:22
Macron,Paris,2017-04-03 19:29:40
Macron,Levallois-Perret,2017-04-03 19:29:43
fillon,Prunelli-di-Fiumorbo,2017-04-03 19:30:54
fillon,La Baule-Escoublac,2017-04-03 19:30:56
dupontAignan,Auxerre,2017-04-03 19:31:21
fillon,Trégonneau,2017-04-03 19:31:49
fillon,La Baule-Escoublac,2017-04-03 19:32:08
Macron,La Baule-Escoublac,2017-04-03 19:32:08
fillon,Alata,2017-04-03 19:32:45
fillon,La Baule-Escoublac,2017-04-03 19:32:52
fillon,La Farlède,2017-04-03 19:33:01
Le pen,Lyon,2017-04-03 19:33:15
Macron,Paris,2017-04-03 19:34:14
fillon,Saint-Yzan-de-Soudiac,2017-04-03 19:34:21
Macron,Paris,2017-04-03 19:34:31
fillon,La Baule-Escoublac,2017-04-03 19:35:09
fillon,Toulouse,2017-04-03 19:35:40
Macron,Saint-Brieuc,2017-04-03 19:35:40
Macron,Montreuil,2017-04-03 19:36:03
fillon,Bertricourt,2017-04-03 19:36:07
fillon,La Baule-Escoublac,2017-04-03 19:36:25
fillon,Urrugne,2017-04-03 19:37:36
Le pen,Urrugne,2017-04-03 19:38:56
Cheminade,Paris,2017-04-03 19:39:46
fillon,Gasny,2017-04-03 19:39:56
fillon,Gasny,2017-04-03 19:39:56
Macron,Paris,2017-04-03 19:40:28
fillon,Sanary-sur-Mer,2017-04-03 19:40:51
Macron,Saint-Maur-des-Fossés,2017-04-03 19:41:08
Macron,Montreuil,2017-04-03 19:41:33
Macron,Montreuil,2017-04-03 19:42:02
fillon,Paris,2017-04-03 19:42:50
Macron,Paris,2017-04-03 19:42:56
fillon,Gasny,2017-04-03 19:43:10
Macron,Paris,2017-04-03 19:43:34
fillon,Saint-Médard-de-Guizières,2017-04-03 19:43:41
fillon,Tourcoing,2017-04-03 19:44:19
fillon,Lingolsheim,2017-04-03 19:44:36
Macron,Paris,2017-04-03 19:45:09
Melenchon,Paris,2017-04-03 19:45:09
Macron,Les Mayons,2017-04-03 19:45:22
fillon,Lille,2017-04-03 19:45:32
Macron,Lille,2017-04-03 19:45:32
fillon,Bouaye,2017-04-03 19:45:33
Hamon,Puteaux,2017-04-03 19:45:38
fillon,Cauverville-en-Roumois,2017-04-03 19:46:06
fillon,Bordeaux,2017-04-03 19:47:17
fillon,Bordeaux,2017-04-03 19:47:41
Le pen,Vendôme,2017-04-03 19:47:49
fillon,Bordeaux,2017-04-03 19:48:04
fillon,Bordeaux,2017-04-03 19:48:17
fillon,Poisy,2017-04-03 19:48:23
Macron,Alata,2017-04-03 19:48:35
Macron,Créteil,2017-04-03 19:50:08
dupontAignan,Saint-Vincent-de-Tyrosse,2017-04-03 19:50:26
fillon,Bordeaux,2017-04-03 19:50:39
fillon,Conflans-Sainte-Honorine,2017-04-03 19:50:52
fillon,Yonne,2017-04-03 19:51:07
fillon,La Baule-Escoublac,2017-04-03 19:52:22
Le pen,Montreuil,2017-04-03 19:53:10
fillon,La Baule-Escoublac,2017-04-03 19:53:43
fillon,Paris,2017-04-03 19:54:01
Melenchon,Paris,2017-04-03 19:54:01
fillon,Montreuil,2017-04-03 19:54:11
Macron,Montreuil,2017-04-03 19:54:11
fillon,Saint-Ouen,2017-04-03 19:54:49
Macron,Saint-Ouen,2017-04-03 19:54:49
Hamon,Saint-Ouen,2017-04-03 19:54:49
fillon,Montreuil,2017-04-03 19:55:06
Macron,La Colle-sur-Loup,2017-04-03 19:55:14
dupontAignan,Saint-Vincent-de-Tyrosse,2017-04-03 19:55:46
Macron,Saint-Laurent-du-Var,2017-04-03 19:55:50
fillon,La Baule-Escoublac,2017-04-03 19:55:56
Macron,Equeurdreville-Hainneville,2017-04-03 19:56:14
fillon,Bertricourt,2017-04-03 19:56:18
fillon,Paris,2017-04-03 19:56:21
Macron,Vélizy-Villacoublay,2017-04-03 19:56:34
fillon,Viroflay,2017-04-03 19:56:45
Macron,Villeneuve-le-Roi,2017-04-03 19:57:03
fillon,Lille,2017-04-03 19:57:21
Macron,Lille,2017-04-03 19:57:21
fillon,Orvault,2017-04-03 19:59:53
Macron,Montreuil,2017-04-03 20:00:02
Hamon,Montreuil,2017-04-03 20:00:02
Poutou,Lyon,2017-04-03 20:00:32
Melenchon,Graveson,2017-04-03 20:01:10
Macron,Guidel,2017-04-03 20:01:25
Macron,Conflans-Sainte-Honorine,2017-04-03 20:01:30
Macron,Paris,2017-04-03 20:06:56
Le pen,Valence,2017-04-03 20:07:31
Melenchon,Marseille,2017-04-03 20:08:01
Macron,La Colle-sur-Loup,2017-04-03 20:08:34
Le pen,Balma,2017-04-03 20:09:49
Melenchon,Saint-Denis,2017-04-03 20:10:19
Hamon,Vincennes,2017-04-03 20:10:54
Melenchon,Vincennes,2017-04-03 20:10:54
Hamon,Vincennes,2017-04-03 20:10:55
Melenchon,Vincennes,2017-04-03 20:10:55
fillon,Valence,2017-04-03 20:11:19
Hamon,Graveson,2017-04-03 20:11:22
Macron,Les Essarts-le-Roi,2017-04-03 20:11:48
Melenchon,Les Essarts-le-Roi,2017-04-03 20:11:48
fillon,Montpellier,2017-04-03 20:12:17
Hamon,Graveson,2017-04-03 20:12:35
Macron,Brindas,2017-04-03 20:13:19
Macron,Montreuil,2017-04-03 20:14:14
Poutou,Fresnes,2017-04-03 20:14:54
fillon,Valence,2017-04-03 20:14:55
Macron,Paris,2017-04-03 20:15:09
fillon,Nailly,2017-04-03 20:16:15
Macron,Marseille,2017-04-03 20:17:16
fillon,Châtillon,2017-04-03 20:18:52
Macron,Saint-Aignan-Grandlieu,2017-04-03 20:19:46
fillon,Nantes,2017-04-03 20:20:11
Macron,Nantes,2017-04-03 20:20:11
Macron,Montreuil,2017-04-03 20:20:15
Le pen,Blotzheim,2017-04-03 20:21:09
Macron,Blotzheim,2017-04-03 20:21:09
fillon,La Farlède,2017-04-03 20:21:32
Macron,Nantes,2017-04-03 20:22:14
Macron,Saint-Etienne,2017-04-03 20:23:13
Macron,Orléans,2017-04-03 20:24:11
fillon,Clichy,2017-04-03 20:25:43
fillon,Lunel,2017-04-03 20:26:09
Macron,Montreuil,2017-04-03 20:26:51
fillon,Côtes-d'Armor,2017-04-03 20:27:00
Macron,Saint-Maur-des-Fossés,2017-04-03 20:27:05
fillon,Sarreguemines,2017-04-03 20:27:07
fillon,Lunel,2017-04-03 20:27:52
Le pen,Paris,2017-04-03 20:28:16
fillon,Le Mans,2017-04-03 20:28:19
fillon,Paris,2017-04-03 20:28:41
Macron,Montreuil,2017-04-03 20:29:00
Hamon,Auzas,2017-04-03 20:29:25
Macron,Sainte-Thorette,2017-04-03 20:30:24
Macron,Sainte-Thorette,2017-04-03 20:30:32
fillon,Poisy,2017-04-03 20:30:43
Le pen,Sainte-Thorette,2017-04-03 20:31:08
Macron,Paris,2017-04-03 20:31:10
fillon,Levallois-Perret,2017-04-03 20:31:58
fillon,Valence,2017-04-03 20:32:50
dupontAignan,Saint-Denis,2017-04-03 20:34:28
Macron,La Chapelle-d'Armentières,2017-04-03 20:34:33
fillon,Senlis,2017-04-03 20:34:59
Hamon,Caen,2017-04-03 20:35:21
fillon,Massy,2017-04-03 20:35:53
Melenchon,Saint-Clair-sur-les-Monts,2017-04-03 20:35:56
Hamon,Nantes,2017-04-03 20:36:18
Melenchon,Nantes,2017-04-03 20:36:18
Poutou,Nantes,2017-04-03 20:36:18
fillon,Nantes,2017-04-03 20:36:46
Macron,Saint-Ouen,2017-04-03 20:37:39
Melenchon,Mirepeisset,2017-04-03 20:37:48
Hamon,Sourdun,2017-04-03 20:37:53
Macron,Saint-Cyprien,2017-04-03 20:37:53
Le pen,Castelsarrasin,2017-04-03 20:39:19
fillon,Aubervilliers,2017-04-03 20:39:30
